gasf,True,0,5.000000000000004,7.499999999999996,2.500000000000002,2.500000000000002,5.000000000000004,4.500000000000002,139.49918174743652
gasf,True,1,5.000000000000004,7.499999999999996,2.500000000000002,5.000000000000004,9.999999999999998,6.000000000000002,136.9946665763855
gasf,True,2,5.000000000000004,9.999999999999998,2.500000000000002,5.000000000000004,9.999999999999998,6.500000000000002,137.19543266296387
gasf,True,3,5.000000000000004,9.999999999999998,5.000000000000004,2.500000000000002,9.999999999999998,6.500000000000002,136.9621832370758
gasf,True,4,2.500000000000002,7.499999999999996,2.500000000000002,5.000000000000004,9.999999999999998,5.5,135.25961136817932
gasf,True,5,2.500000000000002,9.999999999999998,2.500000000000002,2.500000000000002,9.999999999999998,5.5,137.76168823242188
gasf,True,6,5.000000000000004,9.999999999999998,5.000000000000004,5.000000000000004,9.999999999999998,7.000000000000002,136.39540910720825
gasf,True,7,5.000000000000004,9.999999999999998,7.499999999999996,7.499999999999996,7.499999999999996,7.499999999999998,136.48457551002502
gasf,True,8,7.499999999999996,7.499999999999996,2.500000000000002,7.499999999999996,9.999999999999998,6.999999999999997,139.09564900398254
gasf,True,9,2.500000000000002,9.999999999999998,5.000000000000004,5.000000000000004,7.499999999999996,6.000000000000001,138.22503328323364
gasf,True,10,7.499999999999996,5.000000000000004,2.500000000000002,2.500000000000002,9.999999999999998,5.5,135.31582641601562
gasf,True,11,5.000000000000004,9.999999999999998,2.500000000000002,5.000000000000004,7.499999999999996,6.000000000000002,136.22926950454712
gasf,True,12,7.499999999999996,7.499999999999996,2.500000000000002,5.000000000000004,7.499999999999996,5.999999999999998,137.2291910648346
gasf,True,13,2.500000000000002,9.999999999999998,2.500000000000002,7.499999999999996,7.499999999999996,5.999999999999998,136.39709424972534
gasf,True,14,5.000000000000004,9.999999999999998,2.500000000000002,5.000000000000004,7.499999999999996,6.000000000000002,135.94621419906616
gasf,True,15,5.000000000000004,9.999999999999998,7.499999999999996,7.499999999999996,7.499999999999996,7.499999999999998,133.57767724990845
gasf,True,16,7.499999999999996,5.000000000000004,2.500000000000002,5.000000000000004,7.499999999999996,5.500000000000001,134.72148275375366
gasf,True,17,5.000000000000004,9.999999999999998,2.500000000000002,7.499999999999996,9.999999999999998,7.0,136.14114809036255
gasf,True,18,7.499999999999996,7.499999999999996,2.500000000000002,5.000000000000004,7.499999999999996,5.999999999999998,134.47501683235168
gasf,True,19,5.000000000000004,9.999999999999998,2.500000000000002,5.000000000000004,5.000000000000004,5.500000000000003,135.50411891937256
gadf,True,0,7.499999999999996,7.499999999999996,2.500000000000002,7.499999999999996,5.000000000000004,5.999999999999998,134.53629231452942
gadf,True,1,2.500000000000002,7.499999999999996,5.000000000000004,9.999999999999998,5.000000000000004,6.000000000000001,134.12972450256348
gadf,True,2,2.500000000000002,5.000000000000004,0.0,9.999999999999998,5.000000000000004,4.500000000000002,134.2069661617279
gadf,True,3,7.499999999999996,7.499999999999996,2.500000000000002,5.000000000000004,5.000000000000004,5.5,133.7317180633545
gadf,True,4,7.499999999999996,7.499999999999996,5.000000000000004,5.000000000000004,5.000000000000004,6.000000000000001,134.7982623577118
gadf,True,5,5.000000000000004,7.499999999999996,5.000000000000004,19.999999999999996,7.499999999999996,8.999999999999998,134.52891850471497
gadf,True,6,9.999999999999998,5.000000000000004,2.500000000000002,12.5,2.500000000000002,6.500000000000002,137.6019628047943
gadf,True,7,5.000000000000004,7.499999999999996,0.0,5.000000000000004,0.0,3.500000000000001,140.97525668144226
gadf,True,8,5.000000000000004,7.499999999999996,5.000000000000004,9.999999999999998,2.500000000000002,6.000000000000001,137.43850946426392
gadf,True,9,7.499999999999996,5.000000000000004,9.999999999999998,7.499999999999996,2.500000000000002,6.5,138.41627311706543
gadf,True,10,7.499999999999996,7.499999999999996,0.0,7.499999999999996,0.0,4.499999999999997,136.64763855934143
gadf,True,11,7.499999999999996,7.499999999999996,9.999999999999998,2.500000000000002,2.500000000000002,5.999999999999999,137.41989827156067
gadf,True,12,5.000000000000004,7.499999999999996,5.000000000000004,7.499999999999996,2.500000000000002,5.500000000000001,136.2461974620819
gadf,True,13,5.000000000000004,7.499999999999996,5.000000000000004,7.499999999999996,2.500000000000002,5.500000000000001,134.9736988544464
gadf,True,14,7.499999999999996,7.499999999999996,7.499999999999996,2.500000000000002,5.000000000000004,5.999999999999998,136.30588030815125
gadf,True,15,2.500000000000002,7.499999999999996,7.499999999999996,5.000000000000004,2.500000000000002,5.0,135.46375489234924
gadf,True,16,7.499999999999996,7.499999999999996,7.499999999999996,5.000000000000004,2.500000000000002,5.999999999999998,135.17041873931885
gadf,True,17,7.499999999999996,5.000000000000004,2.500000000000002,7.499999999999996,2.500000000000002,5.0,135.95069289207458
gadf,True,18,5.000000000000004,7.499999999999996,7.499999999999996,7.499999999999996,2.500000000000002,5.999999999999999,135.95993041992188
gadf,True,19,7.499999999999996,7.499999999999996,0.0,9.999999999999998,2.500000000000002,5.499999999999998,133.58354926109314
mtf,True,0,5.000000000000004,2.500000000000002,2.500000000000002,12.5,2.500000000000002,5.000000000000002,134.90472388267517
mtf,True,1,9.999999999999998,7.499999999999996,2.500000000000002,7.499999999999996,5.000000000000004,6.5,135.8382272720337
mtf,True,2,7.499999999999996,5.000000000000004,5.000000000000004,9.999999999999998,5.000000000000004,6.500000000000002,135.2901270389557
mtf,True,3,7.499999999999996,2.500000000000002,9.999999999999998,7.499999999999996,5.000000000000004,6.5,136.32047581672668
