gasf,True,0,43.75,37.5,37.5,56.25,38.888888888888886,42.77777777777778,169.3358919620514
gasf,True,1,43.75,28.125,46.875,31.25,36.111111111111114,37.22222222222222,169.49852561950684
gasf,True,2,40.625,40.625,37.5,34.375,38.888888888888886,38.40277777777778,169.59836769104004
gasf,True,3,43.75,28.125,43.75,34.375,44.44444444444444,38.88888888888889,170.1059651374817
gasf,True,4,46.875,34.375,40.625,37.5,36.111111111111114,39.09722222222222,169.48928141593933
gasf,True,5,56.25,37.5,40.625,37.5,38.888888888888886,42.15277777777778,169.59336256980896
gasf,True,6,40.625,40.625,46.875,37.5,41.666666666666664,41.45833333333333,170.30554914474487
gasf,True,7,50.0,43.75,40.625,68.75,50.0,50.625,170.12996578216553
gasf,True,8,34.375,34.375,50.0,40.625,41.666666666666664,40.20833333333333,170.45289611816406
gasf,True,9,37.5,71.875,40.625,37.5,36.111111111111114,44.72222222222222,170.19174122810364
gasf,True,10,43.75,43.75,40.625,40.625,30.555555555555557,39.86111111111111,169.86332726478577
gasf,True,11,56.25,40.625,53.125,34.375,47.22222222222222,46.31944444444444,169.57923984527588
gasf,True,12,50.0,37.5,40.625,37.5,44.44444444444444,42.01388888888889,169.69761061668396
gasf,True,13,43.75,37.5,40.625,40.625,44.44444444444444,41.38888888888889,169.38427829742432
gasf,True,14,59.375,28.125,43.75,46.875,38.888888888888886,43.40277777777778,169.61823201179504
gasf,True,15,40.625,28.125,43.75,43.75,47.22222222222222,40.69444444444444,169.704904794693
gasf,True,16,40.625,50.0,37.5,37.5,41.666666666666664,41.45833333333333,169.8873586654663
gasf,True,17,43.75,37.5,53.125,62.5,33.333333333333336,46.04166666666667,170.49672317504883
gasf,True,18,40.625,34.375,43.75,40.625,44.44444444444444,40.76388888888889,169.62417268753052
gasf,True,19,43.75,53.125,43.75,31.25,44.44444444444444,43.26388888888889,169.31123185157776
gadf,True,0,43.75,34.375,40.625,34.375,36.111111111111114,37.84722222222222,169.46836686134338
gadf,True,1,40.625,50.0,46.875,34.375,41.666666666666664,42.70833333333333,169.14181280136108
gadf,True,2,46.875,37.5,46.875,40.625,47.22222222222222,43.81944444444444,169.15422797203064
gadf,True,3,56.25,56.25,40.625,28.125,44.44444444444444,45.13888888888889,169.58697199821472
gadf,True,4,65.625,46.875,43.75,25.0,30.555555555555557,42.36111111111111,169.22228288650513
gadf,True,5,50.0,40.625,46.875,31.25,41.666666666666664,42.08333333333333,169.04847526550293
gadf,True,6,50.0,28.125,53.125,28.125,44.44444444444444,40.76388888888889,169.63111853599548
gadf,True,7,46.875,46.875,40.625,40.625,36.111111111111114,42.22222222222222,169.20403861999512
